district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
JHAL MAGSI,58,691,369,322,,626,330,296,,65,39,26,
JHAL MAGSI,59,548,332,216,,456,272,184,,92,60,32,
JHAL MAGSI,60,808,430,378,,732,389,343,,76,41,35,
JHAL MAGSI,61,461,286,175,,385,233,152,,76,53,23,
JHAL MAGSI,62,467,253,214,,403,220,183,,64,33,31,
JHAL MAGSI,63,567,323,244,,510,298,212,,57,25,32,
JHAL MAGSI,64,466,238,228,,411,210,201,,55,28,27,
JHAL MAGSI,65,543,313,230,,484,281,203,,59,32,27,
JHAL MAGSI,66,292,136,156,,244,107,137,,48,29,19,
JHAL MAGSI,67,289,164,125,,256,149,107,,33,15,18,
JHAL MAGSI,68,332,156,176,,297,142,155,,35,14,21,
JHAL MAGSI,69,266,149,117,,223,129,94,,43,20,23,
JHAL MAGSI,70,476,266,210,,420,234,186,,56,32,24,
JHAL MAGSI,71,209,106,103,,177,94,83,,32,12,20,
JHAL MAGSI,72,178,94,84,,148,80,68,,30,14,16,
JHAL MAGSI,73,204,115,89,,186,103,83,,18,12,6,
JHAL MAGSI,74,167,99,68,,134,80,54,,33,19,14,
JHAL MAGSI,75 & ABOVE,1099,577,522,,954,513,441,,145,64,81,
KACHHI,ALL AGES,442674,233584,209056,34,362222,192336,169859,27,80452,41248,39197,7
KACHHI,BELOW 1,8903,4560,4343,,7009,3587,3422,,1894,973,921,
KACHHI,01,15741,8388,7353,,12629,6795,5834,,3112,1593,1519,
KACHHI,02,18661,10037,8624,,15521,8523,6998,,3140,1514,1626,
KACHHI,03,19837,10568,9269,,16169,8727,7442,,3668,1841,1827,
KACHHI,04,20705,10993,9712,,17056,9135,7921,,3649,1858,1791,
KACHHI,05,16509,8745,7764,,13433,7242,6191,,3076,1503,1573,
KACHHI,06,17170,9118,8052,,14466,7767,6699,,2704,1351,1353,
KACHHI,07,16198,8640,7558,,13314,7165,6149,,2884,1475,1409,
KACHHI,08,17251,8700,8551,,14552,7400,7152,,2699,1300,1399,
KACHHI,09,14441,8414,6027,,11911,6995,4916,,2530,1419,1111,
KACHHI,10,16021,8549,7472,,13462,7245,6217,,2559,1304,1255,
KACHHI,11,15220,8347,6873,,12493,6935,5558,,2727,1412,1315,
KACHHI,12,15113,8187,6926,,12416,6785,5631,,2697,1402,1295,
KACHHI,13,14302,8015,6287,,11487,6559,4928,,2815,1456,1359,
KACHHI,14,13994,7688,6298,8,11404,6340,5057,7,2590,1348,1241,1
KACHHI,15,13577,7512,6059,6,11055,6206,4847,2,2522,1306,1212,4
KACHHI,16,13431,7584,5846,1,10990,6237,4752,1,2441,1347,1094,
KACHHI,17,12188,6853,5328,7,9985,5694,4284,7,2203,1159,1044,
KACHHI,18,8608,4686,3921,1,7042,3860,3181,1,1566,826,740,
KACHHI,19,7229,3767,3462,,5772,3033,2739,,1457,734,723,
KACHHI,20,6594,3535,3058,1,5343,2864,2478,1,1251,671,580,
KACHHI,21,5719,3084,2634,1,4530,2444,2085,1,1189,640,549,
KACHHI,22,5368,2599,2768,1,4261,2065,2195,1,1107,534,573,
KACHHI,23,4552,2298,2253,1,3588,1823,1764,1,964,475,489,
KACHHI,24,4682,2333,2349,,3700,1800,1900,,982,533,449,
KACHHI,25,4977,2540,2436,1,4084,2107,1977,,893,433,459,1
KACHHI,26,4340,2145,2195,,3395,1657,1738,,945,488,457,
KACHHI,27,4268,2203,2065,,3373,1739,1634,,895,464,431,
KACHHI,28,4437,2123,2314,,3562,1677,1885,,875,446,429,
KACHHI,29,4001,1971,2030,,3232,1593,1639,,769,378,391,
KACHHI,30,4347,2044,2303,,3629,1680,1949,,718,364,354,
KACHHI,31,3721,1737,1984,,2989,1371,1618,,732,366,366,
KACHHI,32,4083,1891,2192,,3327,1527,1800,,756,364,392,
KACHHI,33,3768,1824,1943,1,2958,1457,1501,,810,367,442,1
KACHHI,34,3919,1914,2005,,3263,1596,1667,,656,318,338,
KACHHI,35,4174,2072,2102,,3514,1767,1747,,660,305,355,
KACHHI,36,3855,1815,2040,,3194,1502,1692,,661,313,348,
KACHHI,37,3567,1841,1726,,2865,1469,1396,,702,372,330,
KACHHI,38,3972,1820,2152,,3266,1487,1779,,706,333,373,
KACHHI,39,3540,1761,1779,,2900,1430,1470,,640,331,309,
KACHHI,40,4083,1842,2241,,3471,1518,1953,,612,324,288,
KACHHI,41,3432,1704,1728,,2786,1360,1426,,646,344,302,
KACHHI,42,3531,1658,1873,,2912,1352,1560,,619,306,313,
KACHHI,43,3062,1651,1411,,2408,1336,1072,,654,315,339,
KACHHI,44,3033,1507,1526,,2459,1176,1283,,574,331,243,
KACHHI,45,2852,1408,1442,2,2368,1148,1218,2,484,260,224,
KACHHI,46,2561,1264,1297,,2106,1015,1091,,455,249,206,
KACHHI,47,2344,1217,1127,,1896,970,926,,448,247,201,
KACHHI,48,2478,1286,1192,,2000,1041,959,,478,245,233,
KACHHI,49,1968,943,1025,,1598,745,853,,370,198,172,
KACHHI,50,2331,1178,1153,,1997,993,1004,,334,185,149,
KACHHI,51,1923,953,970,,1553,762,791,,370,191,179,
KACHHI,52,2033,1038,995,,1690,868,822,,343,170,173,
KACHHI,53,1890,1000,890,,1515,815,700,,375,185,190,
KACHHI,54,1824,975,849,,1489,777,712,,335,198,137,
KACHHI,55,1652,851,801,,1393,711,682,,259,140,119,
KACHHI,56,1393,750,643,,1155,609,546,,238,141,97,
KACHHI,57,1271,709,562,,1010,562,448,,261,147,114,
KACHHI,58,1427,788,639,,1166,642,524,,261,146,115,
KACHHI,59,1107,637,470,,869,495,374,,238,142,96,
KACHHI,60,1455,765,689,1,1270,660,609,1,185,105,80,
KACHHI,61,906,545,361,,725,434,291,,181,111,70,
KACHHI,62,952,508,444,,799,419,380,,153,89,64,
KACHHI,63,980,540,440,,775,434,341,,205,106,99,
KACHHI,64,945,526,419,,779,438,341,,166,88,78,
KACHHI,65,993,533,460,,851,455,396,,142,78,64,
KACHHI,66,713,404,309,,602,338,264,,111,66,45,
KACHHI,67,561,355,206,,449,292,157,,112,63,49,
KACHHI,68,686,338,348,,548,288,260,,138,50,88,
KACHHI,69,490,234,256,,407,199,208,,83,35,48,
KACHHI,70,792,426,366,,691,373,318,,101,53,48,
KACHHI,71,480,242,238,,371,194,177,,109,48,61,
KACHHI,72,419,236,183,,335,189,146,,84,47,37,
KACHHI,73,425,232,193,,337,186,151,,88,46,42,
KACHHI,74,311,161,150,,265,135,130,,46,26,20,
KACHHI,75 & ABOVE,2388,1279,1107,2,2038,1122,914,2,350,157,193,
KALAT,ALL AGES,271560,138611,132942,7,227120,115646,111468,6,44440,22965,21474,1
KALAT,BELOW 1,7033,3538,3495,,5880,2937,2943,,1153,601,552,
KALAT,01,9039,4586,4453,,7480,3762,3718,,1559,824,735,
KALAT,02,11571,5877,5694,,9872,4994,4878,,1699,883,816,
KALAT,03,12088,6088,6000,,10246,5225,5021,,1842,863,979,
KALAT,04,12587,6437,6150,,10673,5414,5259,,1914,1023,891,
KALAT,05,10196,5181,5015,,8651,4374,4277,,1545,807,738,
KALAT,06,10253,5102,5151,,8635,4257,4378,,1618,845,773,
KALAT,07,9527,4927,4600,,7915,4012,3903,,1612,915,697,
KALAT,08,10526,5059,5467,,8949,4242,4707,,1577,817,760,
KALAT,09,7823,4419,3404,,6399,3533,2866,,1424,886,538,
KALAT,10,9429,4809,4620,,7959,3998,3961,,1470,811,659,
KALAT,11,8190,4318,3872,,6707,3480,3227,,1483,838,645,
KALAT,12,8639,4396,4243,,7331,3693,3638,,1308,703,605,
KALAT,13,7108,3683,3425,,5921,3063,2858,,1187,620,567,
KALAT,14,7428,3786,3639,3,6293,3221,3069,3,1135,565,570,
KALAT,15,6744,3442,3301,1,5717,2928,2788,1,1027,514,513,
KALAT,16,6540,3413,3127,,5489,2864,2625,,1051,549,502,
KALAT,17,5471,2908,2563,,4582,2481,2101,,889,427,462,
KALAT,18,5501,2858,2643,,4638,2400,2238,,863,458,405,
KALAT,19,4782,2494,2288,,3949,2062,1887,,833,432,401,
KALAT,20,4834,2480,2354,,4100,2120,1980,,734,360,374,
KALAT,21,4012,2029,1983,,3342,1708,1634,,670,321,349,
KALAT,22,4163,2068,2094,1,3418,1708,1709,1,745,360,385,
KALAT,23,3517,1759,1758,,2916,1473,1443,,601,286,315,
KALAT,24,3428,1727,1701,,2741,1388,1353,,687,339,348,
KALAT,25,3802,1987,1815,,3250,1720,1530,,552,267,285,
KALAT,26,3355,1629,1726,,2747,1327,1420,,608,302,306,
KALAT,27,3143,1585,1558,,2575,1328,1247,,568,257,311,
KALAT,28,3320,1613,1707,,2763,1358,1405,,557,255,302,
KALAT,29,2791,1402,1389,,2330,1186,1144,,461,216,245,
KALAT,30,3177,1618,1559,,2733,1391,1342,,444,227,217,
KALAT,31,2492,1178,1314,,2030,952,1078,,462,226,236,
KALAT,32,2508,1183,1325,,1968,927,1041,,540,256,284,
KALAT,33,2589,1210,1379,,2136,1011,1125,,453,199,254,
KALAT,34,2396,1123,1273,,1954,915,1039,,442,208,234,
KALAT,35,2821,1465,1356,,2455,1285,1170,,366,180,186,
KALAT,36,2340,1129,1211,,1942,944,998,,398,185,213,
KALAT,37,2345,1173,1172,,1930,956,974,,415,217,198,
KALAT,38,2562,1280,1282,,2190,1077,1113,,372,203,169,
KALAT,39,2176,1028,1148,,1770,832,938,,406,196,210,
KALAT,40,2678,1323,1355,,2319,1155,1164,,359,168,191,
KALAT,41,2039,994,1045,,1667,822,845,,372,172,200,
KALAT,42,2073,1029,1044,,1651,816,835,,422,213,209,
KALAT,43,2022,1039,983,,1626,841,785,,396,198,198,
KALAT,44,1910,994,916,,1556,807,749,,354,187,167,
KALAT,45,1988,1105,883,,1721,958,763,,267,147,120,
KALAT,46,1445,787,658,,1175,631,544,,270,156,114,
KALAT,47,1345,715,630,,1108,590,518,,237,125,112,
KALAT,48,1451,759,692,,1224,633,591,,227,126,101,
KALAT,49,1292,621,671,,1058,499,559,,234,122,112,
KALAT,50,1745,870,875,,1566,781,785,,179,89,90,
KALAT,51,1209,601,608,,988,488,500,,221,113,108,
KALAT,52,1345,690,655,,1096,564,532,,249,126,123,
KALAT,53,1235,623,612,,996,496,500,,239,127,112,
KALAT,54,1147,575,572,,922,452,470,,225,123,102,
KALAT,55,1376,701,675,,1186,603,583,,190,98,92,
KALAT,56,987,528,459,,817,442,375,,170,86,84,
KALAT,57,788,412,376,,615,323,292,,173,89,84,
KALAT,58,964,512,451,1,779,411,368,,185,101,83,1
KALAT,59,801,448,353,,639,349,290,,162,99,63,
KALAT,60,1173,637,536,,1034,566,468,,139,71,68,
KALAT,61,670,390,280,,533,317,216,,137,73,64,
KALAT,62,641,354,287,,505,277,228,,136,77,59,
KALAT,63,685,368,317,,566,301,265,,119,67,52,
KALAT,64,603,332,271,,479,268,211,,124,64,60,
KALAT,65,761,429,332,,662,374,288,,99,55,44,
KALAT,66,480,239,240,1,372,188,183,1,108,51,57,
KALAT,67,398,231,167,,314,189,125,,84,42,42,
KALAT,68,372,179,193,,299,147,152,,73,32,41,
KALAT,69,352,189,163,,278,146,132,,74,43,31,
KALAT,70,630,378,252,,557,339,218,,73,39,34,
KALAT,71,296,165,131,,227,126,101,,69,39,30,
KALAT,72,279,166,113,,221,140,81,,58,26,32,
KALAT,73,245,134,111,,198,104,94,,47,30,17,
KALAT,74,235,153,82,,186,124,62,,49,29,20,
KALAT,75 & ABOVE,1654,954,700,,1404,833,571,,250,121,129,
KECH,ALL AGES,1060814,555163,505528,123,674168,349751,324371,46,386646,205412,181157,77
KECH,BELOW 1,24161,12177,11984,,14543,7346,7197,,9618,4831,4787,
KECH,01,34167,17573,16594,,21379,10892,10487,,12788,6681,6107,
KECH,02,43661,22545,21116,,26872,13827,13045,,16789,8718,8071,
KECH,03,42872,22362,20510,,26085,13419,12666,,16787,8943,7844,
KECH,04,48451,25354,23097,,28620,14791,13829,,19831,10563,9268,
KECH,05,31822,16529,15293,,20767,10708,10059,,11055,5821,5234,
KECH,06,28624,14792,13832,,18229,9343,8886,,10395,5449,4946,
KECH,07,24858,12986,11872,,15773,8165,7608,,9085,4821,4264,
KECH,08,29025,13838,15187,,18216,8609,9607,,10809,5229,5580,
KECH,09,20933,11709,9224,,12883,7093,5790,,8050,4616,3434,
KECH,10,28967,14670,14297,,17961,8998,8963,,11006,5672,5334,
KECH,11,23296,12542,10754,,14374,7593,6781,,8922,4949,3973,
KECH,12,25751,13345,12406,,16057,8281,7776,,9694,5064,4630,
KECH,13,20508,10734,9774,,13299,6906,6393,,7209,3828,3381,
KECH,14,21815,11272,10534,9,13478,6834,6641,3,8337,4438,3893,6
KECH,15,25648,13151,12493,4,16381,8248,8132,1,9267,4903,4361,3
KECH,16,28160,14445,13708,7,18361,9184,9176,1,9799,5261,4532,6
KECH,17,34860,18773,16076,11,22557,12088,10467,2,12303,6685,5609,9
KECH,18,25485,13057,12414,14,16276,8200,8075,1,9209,4857,4339,13
KECH,19,23499,12114,11380,5,16114,8261,7852,1,7385,3853,3528,4
KECH,20,23276,11688,11577,11,15420,7793,7623,4,7856,3895,3954,7
KECH,21,19383,9791,9589,3,12652,6365,6287,,6731,3426,3302,3
KECH,22,18597,9127,9467,3,12216,5883,6332,1,6381,3244,3135,2
KECH,23,17778,9028,8743,7,11912,5967,5941,4,5866,3061,2802,3
KECH,24,16234,7786,8444,4,10702,5077,5625,,5532,2709,2819,4
KECH,25,19095,9682,9411,2,12651,6441,6209,1,6444,3241,3202,1
KECH,26,17487,8629,8854,4,11576,5657,5918,1,5911,2972,2936,3
KECH,27,14869,7707,7160,2,9869,5210,4658,1,5000,2497,2502,1
KECH,28,16920,8544,8374,2,10933,5625,5308,,5987,2919,3066,2
KECH,29,17135,8664,8471,,10858,5631,5227,,6277,3033,3244,
KECH,30,16650,8089,8557,4,10431,5129,5300,2,6219,2960,3257,2
KECH,31,13717,6749,6967,1,8935,4487,4448,,4782,2262,2519,1
KECH,32,15658,7854,7803,1,9530,4877,4652,1,6128,2977,3151,
KECH,33,12268,6346,5920,2,8130,4180,3948,2,4138,2166,1972,
KECH,34,12096,5836,6259,1,7830,3773,4057,,4266,2063,2202,1
KECH,35,13110,7232,5877,1,8024,4426,3597,1,5086,2806,2280,
KECH,36,14124,7863,6260,1,8690,4820,3869,1,5434,3043,2391,
KECH,37,10397,5601,4796,,6897,3720,3177,,3500,1881,1619,
KECH,38,11063,6013,5049,1,6829,3694,3134,1,4234,2319,1915,
KECH,39,12694,6778,5916,,7522,4026,3496,,5172,2752,2420,
KECH,40,11847,6503,5342,2,7384,3996,3388,,4463,2507,1954,2
KECH,41,9166,4947,4219,,5875,3177,2698,,3291,1770,1521,
KECH,42,9658,5209,4448,1,5777,3151,2625,1,3881,2058,1823,
KECH,43,6577,3601,2975,1,4437,2400,2036,1,2140,1201,939,
KECH,44,8204,4555,3649,,5057,2791,2266,,3147,1764,1383,
KECH,45,8391,5055,3336,,5077,2955,2122,,3314,2100,1214,
KECH,46,7400,4226,3173,1,4553,2514,2038,1,2847,1712,1135,
KECH,47,5820,3402,2418,,3678,2088,1590,,2142,1314,828,
KECH,48,5967,3371,2595,1,3804,2114,1689,1,2163,1257,906,
KECH,49,6525,3511,3014,,3948,2019,1929,,2577,1492,1085,
KECH,50,6320,3605,2712,3,4029,2208,1819,2,2291,1397,893,1
KECH,51,4780,2548,2232,,3079,1604,1475,,1701,944,757,
KECH,52,5218,2928,2289,1,3246,1806,1440,,1972,1122,849,1
KECH,53,3954,2180,1773,1,2717,1456,1261,,1237,724,512,1
KECH,54,4915,2608,2307,,3137,1594,1543,,1778,1014,764,
KECH,55,4397,2526,1871,,2835,1564,1271,,1562,962,600,
KECH,56,4566,2592,1973,1,2899,1578,1320,1,1667,1014,653,
KECH,57,2823,1558,1265,,1818,970,848,,1005,588,417,
KECH,58,3645,2154,1488,3,2345,1344,998,3,1300,810,490,
KECH,59,3400,1977,1423,,2149,1224,925,,1251,753,498,
KECH,60,3939,2342,1595,2,2753,1579,1173,1,1186,763,422,1
KECH,61,2641,1579,1062,,1763,1040,723,,878,539,339,
KECH,62,2651,1549,1101,1,1783,990,792,1,868,559,309,
KECH,63,2258,1366,891,1,1552,895,656,1,706,471,235,
KECH,64,2520,1493,1027,,1723,992,731,,797,501,296,
KECH,65,2816,1691,1124,1,1953,1138,814,1,863,553,310,
KECH,66,1957,1182,773,2,1252,722,528,2,705,460,245,
KECH,67,1548,986,562,,1117,680,437,,431,306,125,
KECH,68,1657,928,729,,1133,625,508,,524,303,221,
KECH,69,1965,1165,800,,1314,764,550,,651,401,250,
KECH,70,2190,1337,852,1,1577,951,625,1,613,386,227,
KECH,71,1295,756,539,,899,504,395,,396,252,144,
KECH,72,1093,664,429,,761,454,307,,332,210,122,
KECH,73,811,482,329,,593,333,260,,218,149,69,
KECH,74,1138,720,418,,838,523,315,,300,197,103,
KECH,75 & ABOVE,7648,4892,2756,,5481,3441,2040,,2167,1451,716,
KHARAN,ALL AGES,260352,139695,120646,11,179546,95343,84198,5,80806,44352,36448,6
KHARAN,BELOW 1,7907,4205,3702,,6216,3290,2926,,1691,915,776,
KHARAN,01,10917,6105,4812,,7766,4297,3469,,3151,1808,1343,
KHARAN,02,13115,7468,5647,,9458,5324,4134,,3657,2144,1513,
KHARAN,03,13358,7420,5938,,9239,5141,4098,,4119,2279,1840,
KHARAN,04,14287,7923,6364,,9953,5438,4515,,4334,2485,1849,
KHARAN,05,10645,6005,4640,,7446,4143,3303,,3199,1862,1337,
KHARAN,06,9919,5475,4444,,7071,3906,3165,,2848,1569,1279,
KHARAN,07,9793,5455,4338,,6873,3791,3082,,2920,1664,1256,
KHARAN,08,9974,5236,4738,,7079,3704,3375,,2895,1532,1363,
KHARAN,09,7961,4756,3205,,5497,3268,2229,,2464,1488,976,
KHARAN,10,9155,5247,3908,,6537,3685,2852,,2618,1562,1056,
KHARAN,11,8082,4395,3687,,5640,3023,2617,,2442,1372,1070,
KHARAN,12,7725,4381,3344,,5511,3093,2418,,2214,1288,926,
KHARAN,13,6773,3728,3045,,4771,2591,2180,,2002,1137,865,
KHARAN,14,6715,3714,2999,2,4676,2521,2153,2,2039,1193,846,
KHARAN,15,6899,3804,3094,1,4690,2576,2113,1,2209,1228,981,
KHARAN,16,6164,3393,2770,1,4338,2362,1975,1,1826,1031,795,
KHARAN,17,7278,4020,3256,2,5391,2958,2433,,1887,1062,823,2
KHARAN,18,4605,2433,2171,1,3055,1558,1496,1,1550,875,675,
KHARAN,19,4427,2218,2209,,2855,1387,1468,,1572,831,741,
KHARAN,20,4060,2018,2042,,2655,1305,1350,,1405,713,692,
KHARAN,21,3890,1865,2025,,2546,1184,1362,,1344,681,663,
KHARAN,22,3821,1769,2050,2,2347,1043,1304,,1474,726,746,2
KHARAN,23,3187,1500,1687,,2101,963,1138,,1086,537,549,
KHARAN,24,3250,1447,1803,,2113,916,1197,,1137,531,606,
KHARAN,25,3411,1710,1700,1,2183,1070,1113,,1228,640,587,1
KHARAN,26,3026,1388,1638,,1953,892,1061,,1073,496,577,
KHARAN,27,2868,1422,1446,,1807,884,923,,1061,538,523,
KHARAN,28,2960,1395,1565,,1880,869,1011,,1080,526,554,
KHARAN,29,2623,1253,1370,,1664,800,864,,959,453,506,
KHARAN,30,2780,1318,1462,,1800,833,967,,980,485,495,
KHARAN,31,2360,1095,1265,,1514,691,823,,846,404,442,
KHARAN,32,2462,1127,1335,,1583,719,864,,879,408,471,
KHARAN,33,2262,1146,1116,,1380,682,698,,882,464,418,
KHARAN,34,2158,1022,1136,,1408,645,763,,750,377,373,
KHARAN,35,2389,1216,1173,,1608,814,794,,781,402,379,
KHARAN,36,2060,1004,1055,1,1350,628,722,,710,376,333,1
KHARAN,37,1910,990,920,,1299,671,628,,611,319,292,
KHARAN,38,2076,1032,1044,,1395,682,713,,681,350,331,
KHARAN,39,1742,843,899,,1158,562,596,,584,281,303,
KHARAN,40,2101,1047,1054,,1420,692,728,,681,355,326,
KHARAN,41,1609,829,780,,1061,534,527,,548,295,253,
KHARAN,42,1736,876,860,,1148,566,582,,588,310,278,
KHARAN,43,1310,728,582,,894,510,384,,416,218,198,
KHARAN,44,1435,746,689,,961,500,461,,474,246,228,
KHARAN,45,1491,786,705,,996,513,483,,495,273,222,
KHARAN,46,1295,711,584,,855,466,389,,440,245,195,
KHARAN,47,1133,619,514,,757,402,355,,376,217,159,
KHARAN,48,1151,599,552,,779,400,379,,372,199,173,
KHARAN,49,1042,521,521,,668,327,341,,374,194,180,
KHARAN,50,1254,623,631,,871,427,444,,383,196,187,
KHARAN,51,950,474,476,,635,325,310,,315,149,166,
KHARAN,52,961,501,460,,652,331,321,,309,170,139,
KHARAN,53,813,460,353,,528,293,235,,285,167,118,
KHARAN,54,865,436,429,,570,280,290,,295,156,139,
KHARAN,55,931,480,451,,613,306,307,,318,174,144,
KHARAN,56,754,377,377,,509,243,266,,245,134,111,
KHARAN,57,514,279,235,,328,183,145,,186,96,90,
KHARAN,58,661,372,289,,431,237,194,,230,135,95,
KHARAN,59,573,315,258,,368,206,162,,205,109,96,
KHARAN,60,827,437,390,,584,292,292,,243,145,98,
KHARAN,61,506,306,200,,334,203,131,,172,103,69,
KHARAN,62,532,329,203,,344,211,133,,188,118,70,
KHARAN,63,420,261,159,,282,179,103,,138,82,56,
KHARAN,64,433,240,193,,304,167,137,,129,73,56,
KHARAN,65,531,331,200,,382,232,150,,149,99,50,
KHARAN,66,361,202,159,,222,120,102,,139,82,57,
KHARAN,67,261,163,98,,160,96,64,,101,67,34,
KHARAN,68,271,158,113,,179,102,77,,92,56,36,
KHARAN,69,228,129,99,,163,88,75,,65,41,24,
KHARAN,70,456,263,193,,347,193,154,,109,70,39,
KHARAN,71,213,114,99,,152,76,76,,61,38,23,
KHARAN,72,216,132,84,,152,91,61,,64,41,23,
KHARAN,73,143,83,60,,94,58,36,,49,25,24,
KHARAN,74,189,109,80,,148,84,64,,41,25,16,
KHARAN,75 & ABOVE,1192,718,474,,849,501,348,,343,217,126,
KHUZDAR,ALL AGES,997214,537313,459867,34,632836,341182,291627,27,364378,196131,168240,7
KHUZDAR,BELOW 1,25988,13872,12116,,16296,8897,7399,,9692,4975,4717,
KHUZDAR,01,35236,19376,15860,,22407,12453,9954,,12829,6923,5906,
KHUZDAR,02,46270,25420,20850,,30152,16744,13408,,16118,8676,7442,
KHUZDAR,03,43634,23832,19802,,27234,14932,12302,,16400,8900,7500,
KHUZDAR,04,50857,28072,22785,,32808,18259,14549,,18049,9813,8236,
KHUZDAR,05,36919,20544,16375,,23713,13191,10522,,13206,7353,5853,
KHUZDAR,06,41101,22617,18484,,26750,14694,12056,,14351,7923,6428,
KHUZDAR,07,31115,17195,13920,,19461,10833,8628,,11654,6362,5292,
KHUZDAR,08,40297,21418,18879,,26469,14086,12383,,13828,7332,6496,
KHUZDAR,09,24194,14585,9609,,14747,8984,5763,,9447,5601,3846,
KHUZDAR,10,35529,20456,15073,,22944,13269,9675,,12585,7187,5398,
KHUZDAR,11,25725,14278,11447,,15712,8761,6951,,10013,5517,4496,
KHUZDAR,12,31788,18435,13353,,20035,11740,8295,,11753,6695,5058,
KHUZDAR,13,21749,12445,9304,,12836,7456,5380,,8913,4989,3924,
KHUZDAR,14,26097,14940,11154,3,15737,9018,6716,3,10360,5922,4438,
KHUZDAR,15,22544,13074,9468,2,13648,8014,5632,2,8896,5060,3836,
KHUZDAR,16,23588,13210,10374,4,13757,7719,6036,2,9831,5491,4338,2
KHUZDAR,17,19036,10458,8577,1,11485,6328,5156,1,7551,4130,3421,
KHUZDAR,18,23453,12544,10905,4,14416,7544,6870,2,9037,5000,4035,2
KHUZDAR,19,18339,9226,9112,1,10752,5266,5485,1,7587,3960,3627,
KHUZDAR,20,21740,11411,10323,6,13922,7172,6747,3,7818,4239,3576,3
KHUZDAR,21,15619,7548,8071,,9628,4580,5048,,5991,2968,3023,
KHUZDAR,22,17263,8604,8658,1,10710,5179,5530,1,6553,3425,3128,
KHUZDAR,23,13386,6748,6637,1,8376,4181,4194,1,5010,2567,2443,
KHUZDAR,24,13409,6615,6793,1,8273,4070,4202,1,5136,2545,2591,
KHUZDAR,25,15607,8346,7260,1,10387,5574,4812,1,5220,2772,2448,
KHUZDAR,26,13143,6508,6635,,8128,3946,4182,,5015,2562,2453,
KHUZDAR,27,11192,5681,5511,,7097,3611,3486,,4095,2070,2025,
KHUZDAR,28,13173,6319,6853,1,8543,4012,4530,1,4630,2307,2323,
KHUZDAR,29,11069,5480,5588,1,6850,3395,3454,1,4219,2085,2134,
KHUZDAR,30,13405,7040,6365,,8793,4539,4254,,4612,2501,2111,
KHUZDAR,31,9403,4184,5219,,5858,2537,3321,,3545,1647,1898,
KHUZDAR,32,9768,4542,5226,,6209,2857,3352,,3559,1685,1874,
KHUZDAR,33,8843,4141,4701,1,5628,2613,3014,1,3215,1528,1687,
KHUZDAR,34,8695,3988,4707,,5507,2517,2990,,3188,1471,1717,
KHUZDAR,35,11169,5894,5275,,7722,4128,3594,,3447,1766,1681,
KHUZDAR,36,8546,4196,4350,,5471,2682,2789,,3075,1514,1561,
KHUZDAR,37,7779,3924,3855,,5061,2584,2477,,2718,1340,1378,
KHUZDAR,38,9543,4573,4969,1,6036,2839,3196,1,3507,1734,1773,
KHUZDAR,39,7646,3760,3886,,4612,2227,2385,,3034,1533,1501,
KHUZDAR,40,10823,5642,5181,,7271,3764,3507,,3552,1878,1674,
KHUZDAR,41,6997,3575,3422,,4282,2206,2076,,2715,1369,1346,
KHUZDAR,42,6915,3427,3488,,4333,2145,2188,,2582,1282,1300,
