district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
KHUZDAR,43,6034,3241,2793,,3896,2167,1729,,2138,1074,1064,
KHUZDAR,44,6683,3523,3160,,4232,2211,2021,,2451,1312,1139,
KHUZDAR,45,7336,4150,3186,,4882,2753,2129,,2454,1397,1057,
KHUZDAR,46,5238,2836,2401,1,3218,1726,1491,1,2020,1110,910,
KHUZDAR,47,4360,2358,2002,,2830,1514,1316,,1530,844,686,
KHUZDAR,48,5013,2543,2470,,3329,1693,1636,,1684,850,834,
KHUZDAR,49,4206,2050,2156,,2593,1236,1357,,1613,814,799,
KHUZDAR,50,6255,3445,2810,,4462,2415,2047,,1793,1030,763,
KHUZDAR,51,4088,2160,1928,,2666,1406,1260,,1422,754,668,
KHUZDAR,52,3615,1914,1701,,2366,1250,1116,,1249,664,585,
KHUZDAR,53,3504,1879,1624,1,2426,1318,1107,1,1078,561,517,
KHUZDAR,54,3771,1987,1784,,2423,1264,1159,,1348,723,625,
KHUZDAR,55,4558,2379,2178,1,3142,1616,1525,1,1416,763,653,
KHUZDAR,56,3100,1637,1463,,1996,1033,963,,1104,604,500,
KHUZDAR,57,2150,1178,972,,1404,770,634,,746,408,338,
KHUZDAR,58,2721,1445,1276,,1840,970,870,,881,475,406,
KHUZDAR,59,2445,1353,1092,,1567,876,691,,878,477,401,
KHUZDAR,60,4436,2503,1933,,3218,1784,1434,,1218,719,499,
KHUZDAR,61,2017,1247,770,,1256,805,451,,761,442,319,
KHUZDAR,62,1966,1088,878,,1313,709,604,,653,379,274,
KHUZDAR,63,2060,1152,907,1,1429,796,632,1,631,356,275,
KHUZDAR,64,2134,1195,939,,1437,798,639,,697,397,300,
KHUZDAR,65,2846,1610,1236,,2104,1188,916,,742,422,320,
KHUZDAR,66,1518,826,692,,979,541,438,,539,285,254,
KHUZDAR,67,1200,714,486,,773,466,307,,427,248,179,
KHUZDAR,68,1441,718,723,,966,492,474,,475,226,249,
KHUZDAR,69,1225,660,565,,837,459,378,,388,201,187,
KHUZDAR,70,2543,1466,1077,,1949,1132,817,,594,334,260,
KHUZDAR,71,1017,533,484,,668,351,317,,349,182,167,
KHUZDAR,72,904,527,377,,613,359,254,,291,168,123,
KHUZDAR,73,921,536,385,,657,373,284,,264,163,101,
KHUZDAR,74,925,554,371,,651,388,263,,274,166,108,
KHUZDAR,75 & ABOVE,6392,3763,2628,1,4658,2777,1880,1,1734,986,748,
KILLA ABDULLAH,ALL AGES,361971,189172,172783,16,326587,169447,157126,14,35384,19725,15657,2
KILLA ABDULLAH,BELOW 1,6955,3642,3313,,6498,3392,3106,,457,250,207,
KILLA ABDULLAH,01,15954,8516,7438,,14669,7820,6849,,1285,696,589,
KILLA ABDULLAH,02,16779,8860,7919,,15355,8101,7254,,1424,759,665,
KILLA ABDULLAH,03,17567,9503,8064,,16142,8688,7454,,1425,815,610,
KILLA ABDULLAH,04,17207,9085,8122,,15819,8279,7540,,1388,806,582,
KILLA ABDULLAH,05,13552,7350,6202,,12146,6503,5643,,1406,847,559,
KILLA ABDULLAH,06,12720,6591,6129,,11461,5838,5623,,1259,753,506,
KILLA ABDULLAH,07,11560,6094,5466,,10426,5428,4998,,1134,666,468,
KILLA ABDULLAH,08,11539,5577,5962,,10403,4945,5458,,1136,632,504,
KILLA ABDULLAH,09,9810,5614,4196,,8635,4857,3778,,1175,757,418,
KILLA ABDULLAH,10,9656,5102,4554,,8736,4581,4155,,920,521,399,
KILLA ABDULLAH,11,9915,5173,4742,,8807,4530,4277,,1108,643,465,
KILLA ABDULLAH,12,8792,4683,4109,,7824,4105,3719,,968,578,390,
KILLA ABDULLAH,13,8583,4478,4105,,7672,3976,3696,,911,502,409,
KILLA ABDULLAH,14,8202,4372,3828,2,7339,3859,3478,2,863,513,350,
KILLA ABDULLAH,15,7582,4122,3456,4,6671,3596,3071,4,911,526,385,
KILLA ABDULLAH,16,8053,4286,3766,1,7162,3748,3413,1,891,538,353,
KILLA ABDULLAH,17,7278,3585,3692,1,6479,3145,3333,1,799,440,359,
KILLA ABDULLAH,18,8504,4216,4286,2,7602,3722,3878,2,902,494,408,
KILLA ABDULLAH,19,8771,4290,4480,1,7811,3733,4077,1,960,557,403,
KILLA ABDULLAH,20,8346,3867,4478,1,7399,3412,3986,1,947,455,492,
KILLA ABDULLAH,21,8346,4001,4344,1,7396,3526,3869,1,950,475,475,
KILLA ABDULLAH,22,7037,3385,3652,,6252,2969,3283,,785,416,369,
KILLA ABDULLAH,23,6607,3313,3293,1,5833,2893,2940,,774,420,353,1
KILLA ABDULLAH,24,6295,3256,3039,,5682,2904,2778,,613,352,261,
KILLA ABDULLAH,25,5426,2658,2767,1,4822,2363,2458,1,604,295,309,
KILLA ABDULLAH,26,5856,3030,2826,,5312,2737,2575,,544,293,251,
KILLA ABDULLAH,27,4997,2521,2476,,4500,2255,2245,,497,266,231,
KILLA ABDULLAH,28,4769,2454,2315,,4363,2252,2111,,406,202,204,
KILLA ABDULLAH,29,4584,2347,2237,,4191,2139,2052,,393,208,185,
KILLA ABDULLAH,30,4033,2012,2021,,3695,1848,1847,,338,164,174,
KILLA ABDULLAH,31,4224,2219,2005,,3838,2025,1813,,386,194,192,
KILLA ABDULLAH,32,3739,1911,1828,,3388,1722,1666,,351,189,162,
KILLA ABDULLAH,33,3856,1978,1878,,3583,1814,1769,,273,164,109,
KILLA ABDULLAH,34,3459,1764,1695,,3157,1600,1557,,302,164,138,
KILLA ABDULLAH,35,3127,1562,1565,,2859,1430,1429,,268,132,136,
KILLA ABDULLAH,36,3489,1805,1684,,3221,1669,1552,,268,136,132,
KILLA ABDULLAH,37,3409,1812,1597,,3092,1645,1447,,317,167,150,
KILLA ABDULLAH,38,3350,1754,1596,,3086,1619,1467,,264,135,129,
KILLA ABDULLAH,39,3199,1704,1495,,2922,1567,1355,,277,137,140,
KILLA ABDULLAH,40,2806,1437,1369,,2566,1322,1244,,240,115,125,
KILLA ABDULLAH,41,2853,1522,1330,1,2562,1381,1181,,291,141,149,1
KILLA ABDULLAH,42,2683,1418,1265,,2375,1240,1135,,308,178,130,
KILLA ABDULLAH,43,2780,1538,1242,,2496,1381,1115,,284,157,127,
KILLA ABDULLAH,44,2292,1247,1045,,2065,1111,954,,227,136,91,
KILLA ABDULLAH,45,1951,1056,895,,1775,959,816,,176,97,79,
KILLA ABDULLAH,46,1836,1026,810,,1652,907,745,,184,119,65,
KILLA ABDULLAH,47,1629,891,738,,1466,797,669,,163,94,69,
KILLA ABDULLAH,48,1774,938,836,,1621,864,757,,153,74,79,
KILLA ABDULLAH,49,1420,719,701,,1286,657,629,,134,62,72,
KILLA ABDULLAH,50,1443,742,701,,1305,682,623,,138,60,78,
KILLA ABDULLAH,51,1348,690,658,,1190,619,571,,158,71,87,
KILLA ABDULLAH,52,1254,672,582,,1089,592,497,,165,80,85,
KILLA ABDULLAH,53,1479,756,723,,1346,679,667,,133,77,56,
KILLA ABDULLAH,54,1236,662,574,,1089,585,504,,147,77,70,
KILLA ABDULLAH,55,1156,604,552,,1051,548,503,,105,56,49,
KILLA ABDULLAH,56,1097,636,461,,968,562,406,,129,74,55,
KILLA ABDULLAH,57,1057,638,419,,924,546,378,,133,92,41,
KILLA ABDULLAH,58,1099,616,483,,1002,559,443,,97,57,40,
KILLA ABDULLAH,59,915,551,364,,828,497,331,,87,54,33,
KILLA ABDULLAH,60,1009,570,439,,922,519,403,,87,51,36,
KILLA ABDULLAH,61,715,437,278,,656,408,248,,59,29,30,
KILLA ABDULLAH,62,676,376,300,,598,333,265,,78,43,35,
KILLA ABDULLAH,63,813,389,424,,744,353,391,,69,36,33,
KILLA ABDULLAH,64,678,393,285,,609,347,262,,69,46,23,
KILLA ABDULLAH,65,785,463,322,,722,431,291,,63,32,31,
KILLA ABDULLAH,66,528,304,224,,469,269,200,,59,35,24,
KILLA ABDULLAH,67,499,306,193,,451,272,179,,48,34,14,
KILLA ABDULLAH,68,516,284,232,,478,268,210,,38,16,22,
KILLA ABDULLAH,69,505,289,216,,463,271,192,,42,18,24,
KILLA ABDULLAH,70,610,352,258,,555,322,233,,55,30,25,
KILLA ABDULLAH,71,397,222,175,,366,208,158,,31,14,17,
KILLA ABDULLAH,72,378,217,161,,325,193,132,,53,24,29,
KILLA ABDULLAH,73,376,213,163,,346,194,152,,30,19,11,
KILLA ABDULLAH,74,326,208,118,,292,186,106,,34,22,12,
KILLA ABDULLAH,75 & ABOVE,1925,1298,627,,1687,1150,537,,238,148,90,
KILLA SAIFULLAH,ALL AGES,380200,199074,181125,1,316025,166447,149577,1,64175,32627,31548,
KILLA SAIFULLAH,BELOW 1,10578,5577,5001,,9018,4780,4238,,1560,797,763,
KILLA SAIFULLAH,01,16370,8831,7539,,13595,7368,6227,,2775,1463,1312,
KILLA SAIFULLAH,02,18689,9995,8694,,15778,8496,7282,,2911,1499,1412,
KILLA SAIFULLAH,03,19742,10532,9210,,16544,8855,7689,,3198,1677,1521,
KILLA SAIFULLAH,04,19434,10334,9100,,16497,8837,7660,,2937,1497,1440,
KILLA SAIFULLAH,05,15451,8201,7250,,13044,7005,6039,,2407,1196,1211,
KILLA SAIFULLAH,06,14870,7937,6933,,12702,6844,5858,,2168,1093,1075,
KILLA SAIFULLAH,07,13618,7267,6351,,11553,6226,5327,,2065,1041,1024,
KILLA SAIFULLAH,08,13724,6993,6731,,11655,5988,5667,,2069,1005,1064,
KILLA SAIFULLAH,09,11143,6375,4768,,9414,5438,3976,,1729,937,792,
KILLA SAIFULLAH,10,11550,6341,5209,,9814,5429,4385,,1736,912,824,
KILLA SAIFULLAH,11,10906,5916,4990,,9175,5005,4170,,1731,911,820,
KILLA SAIFULLAH,12,10044,5438,4606,,8418,4604,3814,,1626,834,792,
KILLA SAIFULLAH,13,9480,5204,4276,,7931,4379,3552,,1549,825,724,
KILLA SAIFULLAH,14,8597,4514,4082,1,7162,3797,3364,1,1435,717,718,
KILLA SAIFULLAH,15,8399,4517,3882,,7013,3775,3238,,1386,742,644,
KILLA SAIFULLAH,16,8469,4437,4032,,7070,3692,3378,,1399,745,654,
KILLA SAIFULLAH,17,7237,3756,3481,,6069,3132,2937,,1168,624,544,
KILLA SAIFULLAH,18,7508,3841,3667,,6132,3128,3004,,1376,713,663,
KILLA SAIFULLAH,19,7161,3496,3665,,5735,2790,2945,,1426,706,720,
KILLA SAIFULLAH,20,7039,3319,3720,,5647,2679,2968,,1392,640,752,
KILLA SAIFULLAH,21,6406,3030,3376,,5133,2446,2687,,1273,584,689,
KILLA SAIFULLAH,22,5887,2732,3155,,4645,2171,2474,,1242,561,681,
KILLA SAIFULLAH,23,5887,2806,3081,,4652,2257,2395,,1235,549,686,
KILLA SAIFULLAH,24,5374,2553,2821,,4370,2072,2298,,1004,481,523,
KILLA SAIFULLAH,25,5161,2519,2642,,4169,2060,2109,,992,459,533,
KILLA SAIFULLAH,26,4907,2379,2528,,3956,1921,2035,,951,458,493,
KILLA SAIFULLAH,27,4465,2286,2179,,3657,1896,1761,,808,390,418,
KILLA SAIFULLAH,28,4474,2293,2181,,3592,1844,1748,,882,449,433,
KILLA SAIFULLAH,29,4192,1994,2198,,3411,1636,1775,,781,358,423,
KILLA SAIFULLAH,30,4048,2011,2037,,3340,1658,1682,,708,353,355,
KILLA SAIFULLAH,31,3705,1835,1870,,3041,1517,1524,,664,318,346,
KILLA SAIFULLAH,32,3967,1860,2107,,3133,1475,1658,,834,385,449,
KILLA SAIFULLAH,33,3765,1851,1914,,3070,1514,1556,,695,337,358,
KILLA SAIFULLAH,34,3596,1735,1861,,2943,1421,1522,,653,314,339,
KILLA SAIFULLAH,35,3399,1678,1721,,2836,1394,1442,,563,284,279,
KILLA SAIFULLAH,36,3419,1627,1792,,2806,1352,1454,,613,275,338,
KILLA SAIFULLAH,37,3350,1714,1636,,2790,1439,1351,,560,275,285,
KILLA SAIFULLAH,38,3381,1711,1670,,2763,1421,1342,,618,290,328,
KILLA SAIFULLAH,39,2848,1432,1416,,2383,1206,1177,,465,226,239,
KILLA SAIFULLAH,40,3090,1585,1505,,2536,1302,1234,,554,283,271,
KILLA SAIFULLAH,41,2709,1410,1299,,2244,1170,1074,,465,240,225,
KILLA SAIFULLAH,42,2619,1391,1228,,2055,1100,955,,564,291,273,
KILLA SAIFULLAH,43,2660,1451,1209,,2224,1206,1018,,436,245,191,
KILLA SAIFULLAH,44,2333,1266,1067,,1880,1029,851,,453,237,216,
KILLA SAIFULLAH,45,2027,1089,938,,1628,856,772,,399,233,166,
KILLA SAIFULLAH,46,1826,975,851,,1444,771,673,,382,204,178,
KILLA SAIFULLAH,47,1770,954,816,,1446,768,678,,324,186,138,
KILLA SAIFULLAH,48,1711,885,826,,1414,726,688,,297,159,138,
KILLA SAIFULLAH,49,1322,649,673,,1082,526,556,,240,123,117,
KILLA SAIFULLAH,50,1717,912,805,,1417,757,660,,300,155,145,
KILLA SAIFULLAH,51,1494,804,690,,1226,653,573,,268,151,117,
KILLA SAIFULLAH,52,1407,742,665,,1111,570,541,,296,172,124,
KILLA SAIFULLAH,53,1610,818,792,,1334,681,653,,276,137,139,
KILLA SAIFULLAH,54,1287,691,596,,1050,572,478,,237,119,118,
KILLA SAIFULLAH,55,1286,642,644,,1070,535,535,,216,107,109,
KILLA SAIFULLAH,56,1107,624,483,,872,486,386,,235,138,97,
KILLA SAIFULLAH,57,930,556,374,,764,450,314,,166,106,60,
KILLA SAIFULLAH,58,1111,640,471,,915,529,386,,196,111,85,
KILLA SAIFULLAH,59,982,586,396,,804,483,321,,178,103,75,
KILLA SAIFULLAH,60,1247,695,552,,1043,586,457,,204,109,95,
KILLA SAIFULLAH,61,805,504,301,,651,411,240,,154,93,61,
KILLA SAIFULLAH,62,808,452,356,,630,351,279,,178,101,77,
KILLA SAIFULLAH,63,906,495,411,,752,403,349,,154,92,62,
KILLA SAIFULLAH,64,792,467,325,,648,378,270,,144,89,55,
KILLA SAIFULLAH,65,910,524,386,,760,442,318,,150,82,68,
KILLA SAIFULLAH,66,623,358,265,,507,301,206,,116,57,59,
KILLA SAIFULLAH,67,558,346,212,,460,287,173,,98,59,39,
KILLA SAIFULLAH,68,526,243,283,,437,205,232,,89,38,51,
KILLA SAIFULLAH,69,501,272,229,,442,240,202,,59,32,27,
KILLA SAIFULLAH,70,783,461,322,,667,388,279,,116,73,43,
KILLA SAIFULLAH,71,459,229,230,,403,203,200,,56,26,30,
KILLA SAIFULLAH,72,420,254,166,,339,209,130,,81,45,36,
KILLA SAIFULLAH,73,419,206,213,,352,170,182,,67,36,31,
KILLA SAIFULLAH,74,406,252,154,,337,205,132,,69,47,22,
KILLA SAIFULLAH,75 & ABOVE,2799,1779,1020,,2425,1551,874,,374,228,146,
KOHLU,ALL AGES,260220,136243,123961,16,241242,127186,114040,16,18978,9057,9921,
KOHLU,BELOW 1,6352,3192,3160,,5935,2989,2946,,417,203,214,
KOHLU,01,8408,4207,4201,,7739,3888,3851,,669,319,350,
KOHLU,02,10786,5530,5256,,9983,5165,4818,,803,365,438,
KOHLU,03,11676,6010,5666,,10888,5637,5251,,788,373,415,
KOHLU,04,12019,6362,5657,,11056,5878,5178,,963,484,479,
KOHLU,05,9878,5118,4760,,9222,4804,4418,,656,314,342,
KOHLU,06,10813,5599,5214,,10107,5261,4846,,706,338,368,
KOHLU,07,8917,4669,4248,,8219,4354,3865,,698,315,383,
KOHLU,08,9653,4695,4958,,8938,4403,4535,,715,292,423,
KOHLU,09,8176,4509,3667,,7675,4245,3430,,501,264,237,
KOHLU,10,8487,4218,4269,,7891,3944,3947,,596,274,322,
KOHLU,11,8119,4369,3750,,7565,4103,3462,,554,266,288,
KOHLU,12,7943,4166,3777,,7375,3893,3482,,568,273,295,
KOHLU,13,6768,3657,3111,,6289,3444,2845,,479,213,266,
KOHLU,14,6422,3459,2960,3,5945,3243,2699,3,477,216,261,
KOHLU,15,6298,3344,2951,3,5902,3182,2717,3,396,162,234,
KOHLU,16,5963,3273,2690,,5538,3073,2465,,425,200,225,
KOHLU,17,4996,2671,2324,1,4562,2461,2100,1,434,210,224,
KOHLU,18,5679,2893,2786,,5264,2701,2563,,415,192,223,
KOHLU,19,5350,2914,2435,1,4998,2748,2249,1,352,166,186,
KOHLU,20,5392,2819,2573,,5023,2668,2355,,369,151,218,
KOHLU,21,4424,2239,2185,,4119,2099,2020,,305,140,165,
KOHLU,22,4281,2087,2194,,3930,1957,1973,,351,130,221,
KOHLU,23,3868,1927,1940,1,3567,1793,1773,1,301,134,167,
KOHLU,24,3252,1711,1541,,2953,1553,1400,,299,158,141,
KOHLU,25,3632,1910,1720,2,3393,1802,1589,2,239,108,131,
KOHLU,26,3276,1618,1657,1,3016,1494,1521,1,260,124,136,
KOHLU,27,2760,1446,1314,,2526,1333,1193,,234,113,121,
KOHLU,28,2910,1447,1461,2,2692,1353,1337,2,218,94,124,
KOHLU,29,2839,1401,1437,1,2624,1301,1322,1,215,100,115,
KOHLU,30,3297,1716,1581,,3071,1605,1466,,226,111,115,
KOHLU,31,2512,1167,1345,,2313,1071,1242,,199,96,103,
KOHLU,32,2398,1192,1206,,2200,1087,1113,,198,105,93,
KOHLU,33,2463,1173,1290,,2244,1069,1175,,219,104,115,
KOHLU,34,2175,1062,1113,,1990,970,1020,,185,92,93,
KOHLU,35,2384,1267,1117,,2220,1196,1024,,164,71,93,
KOHLU,36,2691,1430,1261,,2527,1353,1174,,164,77,87,
KOHLU,37,1874,939,935,,1716,864,852,,158,75,83,
KOHLU,38,2172,1080,1092,,1997,985,1012,,175,95,80,
KOHLU,39,2159,1127,1032,,2003,1034,969,,156,93,63,
KOHLU,40,2522,1316,1205,1,2350,1227,1122,1,172,89,83,
KOHLU,41,2013,1036,977,,1886,957,929,,127,79,48,
KOHLU,42,2024,1043,981,,1838,944,894,,186,99,87,
KOHLU,43,1654,864,790,,1495,776,719,,159,88,71,
KOHLU,44,1811,932,879,,1662,854,808,,149,78,71,
KOHLU,45,1863,1006,857,,1757,952,805,,106,54,52,
KOHLU,46,1675,851,824,,1564,790,774,,111,61,50,
KOHLU,47,1419,795,624,,1329,741,588,,90,54,36,
KOHLU,48,1392,761,631,,1292,714,578,,100,47,53,
KOHLU,49,1335,669,666,,1258,632,626,,77,37,40,
KOHLU,50,1602,923,679,,1521,884,637,,81,39,42,
KOHLU,51,1133,615,518,,1066,583,483,,67,32,35,
KOHLU,52,1133,641,492,,1032,592,440,,101,49,52,
KOHLU,53,976,546,430,,885,504,381,,91,42,49,
KOHLU,54,959,546,413,,873,497,376,,86,49,37,
KOHLU,55,1083,608,475,,1024,574,450,,59,34,25,
KOHLU,56,1093,679,414,,1018,630,388,,75,49,26,
KOHLU,57,635,372,263,,580,345,235,,55,27,28,
KOHLU,58,781,439,342,,701,395,306,,80,44,36,
KOHLU,59,705,435,270,,650,399,251,,55,36,19,
KOHLU,60,1165,717,448,,1098,681,417,,67,36,31,
KOHLU,61,595,391,204,,555,368,187,,40,23,17,
KOHLU,62,573,353,220,,514,322,192,,59,31,28,
KOHLU,63,673,385,288,,612,361,251,,61,24,37,
KOHLU,64,595,372,223,,547,350,197,,48,22,26,
KOHLU,65,647,426,221,,597,399,198,,50,27,23,
KOHLU,66,511,307,204,,472,285,187,,39,22,17,
KOHLU,67,308,211,97,,272,190,82,,36,21,15,
KOHLU,68,304,171,133,,276,161,115,,28,10,18,
KOHLU,69,307,197,110,,277,180,97,,30,17,13,
KOHLU,70,526,312,214,,485,289,196,,41,23,18,
KOHLU,71,262,157,105,,239,145,94,,23,12,11,
KOHLU,72,218,132,86,,192,122,70,,26,10,16,
KOHLU,73,224,105,119,,192,91,101,,32,14,18,
KOHLU,74,214,132,82,,192,118,74,,22,14,8,
KOHLU,75 & ABOVE,1828,1185,643,,1726,1131,595,,102,54,48,
LASBELA,ALL AGES,680816,348763,332028,25,350231,178715,171503,13,330585,170048,160525,12
LASBELA,BELOW 1,12660,6341,6319,,7226,3604,3622,,5434,2737,2697,
LASBELA,01,19328,9771,9557,,10782,5346,5436,,8546,4425,4121,
LASBELA,02,22445,11266,11179,,12563,6280,6283,,9882,4986,4896,
LASBELA,03,24405,12296,12109,,13317,6722,6595,,11088,5574,5514,
LASBELA,04,26569,13521,13048,,14622,7421,7201,,11947,6100,5847,
LASBELA,05,21992,11147,10845,,12041,6140,5901,,9951,5007,4944,
LASBELA,06,21873,10911,10962,,12123,6088,6035,,9750,4823,4927,
LASBELA,07,21176,10754,10422,,10782,5477,5305,,10394,5277,5117,
LASBELA,08,22225,10605,11620,,12222,5842,6380,,10003,4763,5240,
LASBELA,09,16365,9056,7309,,8215,4518,3697,,8150,4538,3612,
LASBELA,10,19737,9915,9822,,10737,5367,5370,,9000,4548,4452,
LASBELA,11,17496,8801,8695,,8886,4467,4419,,8610,4334,4276,
LASBELA,12,19015,9905,9110,,10038,5184,4854,,8977,4721,4256,
LASBELA,13,16590,8613,7977,,8407,4370,4037,,8183,4243,3940,
LASBELA,14,16537,8434,8098,5,8610,4406,4199,5,7927,4028,3899,
LASBELA,15,15121,7740,7380,1,7745,4024,3720,1,7376,3716,3660,
LASBELA,16,15280,7973,7306,1,7763,4069,3693,1,7517,3904,3613,
LASBELA,17,12818,6668,6150,,6152,3200,2952,,6666,3468,3198,
LASBELA,18,13620,7101,6519,,6654,3467,3187,,6966,3634,3332,
LASBELA,19,12485,6617,5868,,5651,2974,2677,,6834,3643,3191,
LASBELA,20,13389,6855,6533,1,6432,3279,3153,,6957,3576,3380,1
LASBELA,21,12157,6376,5781,,5293,2635,2658,,6864,3741,3123,
LASBELA,22,11888,5766,6121,1,5728,2773,2955,,6160,2993,3166,1
LASBELA,23,10565,5192,5373,,4811,2376,2435,,5754,2816,2938,
LASBELA,24,11214,5638,5575,1,5457,2685,2771,1,5757,2953,2804,
LASBELA,25,9948,4843,5104,1,4820,2384,2436,,5128,2459,2668,1
LASBELA,26,10894,5661,5233,,5223,2767,2456,,5671,2894,2777,
LASBELA,27,10026,5227,4799,,4929,2661,2268,,5097,2566,2531,
LASBELA,28,9066,4508,4557,1,4394,2196,2197,1,4672,2312,2360,
LASBELA,29,8444,4206,4238,,4040,2008,2032,,4404,2198,2206,
LASBELA,30,7613,3802,3811,,3734,1855,1879,,3879,1947,1932,
LASBELA,31,8377,4087,4290,,4025,1919,2106,,4352,2168,2184,
LASBELA,32,9023,4381,4642,,4388,2112,2276,,4635,2269,2366,
LASBELA,33,8410,4025,4385,,4173,2001,2172,,4237,2024,2213,
LASBELA,34,8839,4425,4414,,4286,2099,2187,,4553,2326,2227,
LASBELA,35,7149,3744,3405,,3456,1807,1649,,3693,1937,1756,
LASBELA,36,7828,3964,3864,,3690,1810,1880,,4138,2154,1984,
LASBELA,37,7991,4199,3792,,3861,2002,1859,,4130,2197,1933,
LASBELA,38,7149,3725,3423,1,3461,1736,1725,,3688,1989,1698,1
LASBELA,39,7147,3632,3515,,3430,1727,1703,,3717,1905,1812,
LASBELA,40,6522,3532,2989,1,3365,1788,1577,,3157,1744,1412,1
LASBELA,41,7124,3648,3476,,3538,1799,1739,,3586,1849,1737,
LASBELA,42,7024,3659,3365,,3561,1799,1762,,3463,1860,1603,
LASBELA,43,7241,3834,3407,,3578,1898,1680,,3663,1936,1727,
LASBELA,44,6199,3322,2877,,3184,1695,1489,,3015,1627,1388,
LASBELA,45,4804,2572,2230,2,2379,1283,1095,1,2425,1289,1135,1
LASBELA,46,5135,2731,2404,,2564,1329,1235,,2571,1402,1169,
LASBELA,47,5143,2741,2402,,2662,1417,1245,,2481,1324,1157,
LASBELA,48,4900,2672,2228,,2512,1355,1157,,2388,1317,1071,
LASBELA,49,4359,2318,2041,,2191,1137,1054,,2168,1181,987,
LASBELA,50,3772,2102,1666,4,2041,1137,903,1,1731,965,763,3
LASBELA,51,4455,2289,2166,,2338,1165,1173,,2117,1124,993,
LASBELA,52,4622,2386,2235,1,2414,1229,1185,,2208,1157,1050,1
LASBELA,53,4358,2179,2177,2,2174,1063,1110,1,2184,1116,1067,1
LASBELA,54,3883,2016,1867,,2061,1048,1013,,1822,968,854,
LASBELA,55,3109,1631,1478,,1618,826,792,,1491,805,686,
LASBELA,56,3398,1888,1510,,1845,1016,829,,1553,872,681,
LASBELA,57,3383,1872,1511,,1783,1017,766,,1600,855,745,
LASBELA,58,2843,1623,1220,,1501,849,652,,1342,774,568,
LASBELA,59,2834,1619,1215,,1483,847,636,,1351,772,579,
LASBELA,60,2356,1286,1069,1,1306,707,598,1,1050,579,471,
LASBELA,61,2232,1310,922,,1133,670,463,,1099,640,459,
LASBELA,62,2128,1134,994,,1120,591,529,,1008,543,465,
LASBELA,63,2102,1071,1031,,1065,532,533,,1037,539,498,
LASBELA,64,2045,1109,936,,1094,580,514,,951,529,422,
LASBELA,65,1883,1070,813,,1005,578,427,,878,492,386,
LASBELA,66,1754,923,831,,961,510,451,,793,413,380,
LASBELA,67,1680,927,753,,936,525,411,,744,402,342,
LASBELA,68,1466,730,736,,789,402,387,,677,328,349,
LASBELA,69,1380,700,680,,773,393,380,,607,307,300,
LASBELA,70,1544,846,697,1,905,481,424,,639,365,273,1
LASBELA,71,1342,701,641,,748,412,336,,594,289,305,
LASBELA,72,1334,731,603,,817,450,367,,517,281,236,
LASBELA,73,917,462,455,,492,249,243,,425,213,212,
LASBELA,74,1044,570,474,,621,339,282,,423,231,192,
LASBELA,75 & ABOVE,5647,2868,2779,,3507,1801,1706,,2140,1067,1073,
LORALAI,ALL AGES,269364,141301,128046,17,211978,111343,100619,16,57386,29958,27427,1
LORALAI,BELOW 1,6714,3478,3236,,5365,2825,2540,,1349,653,696,
LORALAI,01,10165,5377,4788,,8176,4370,3806,,1989,1007,982,
LORALAI,02,11694,6011,5683,,9440,4882,4558,,2254,1129,1125,
LORALAI,03,12836,6625,6211,,10298,5391,4907,,2538,1234,1304,
LORALAI,04,13186,6860,6326,,10513,5535,4978,,2673,1325,1348,
LORALAI,05,10198,5261,4937,,8369,4354,4015,,1829,907,922,
LORALAI,06,9741,4966,4775,,7880,4012,3868,,1861,954,907,
LORALAI,07,9638,5118,4520,,7854,4175,3679,,1784,943,841,
LORALAI,08,9470,4676,4794,,7784,3856,3928,,1686,820,866,
LORALAI,09,7765,4482,3283,,6255,3611,2644,,1510,871,639,
