district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
RAJANPUR,12,63240,31987,31253,,46867,23869,22998,,16373,8118,8255,
RAJANPUR,13,54077,28020,26057,,38997,20396,18601,,15080,7624,7456,
RAJANPUR,14,55589,28265,27318,6,40284,20677,19604,3,15305,7588,7714,3
RAJANPUR,15,49240,25391,23843,6,35408,18500,16904,4,13832,6891,6939,2
RAJANPUR,16,49091,25709,23379,3,35520,18869,16649,2,13571,6840,6730,1
RAJANPUR,17,40079,20771,19308,,27561,14587,12974,,12518,6184,6334,
RAJANPUR,18,47073,22880,24192,1,33482,16317,17164,1,13591,6563,7028,
RAJANPUR,19,38672,19683,18988,1,27041,13850,13191,,11631,5833,5797,1
RAJANPUR,20,43926,21576,22347,3,31734,15692,16041,1,12192,5884,6306,2
RAJANPUR,21,34682,17205,17475,2,24135,12016,12119,,10547,5189,5356,2
RAJANPUR,22,34700,17737,16957,6,24305,12564,11741,,10395,5173,5216,6
RAJANPUR,23,33354,16426,16922,6,23683,11802,11881,,9671,4624,5041,6
RAJANPUR,24,32109,16543,15564,2,22266,11676,10590,,9843,4867,4974,2
RAJANPUR,25,38313,20669,17635,9,27898,15322,12575,1,10415,5347,5060,8
RAJANPUR,26,29555,15179,14373,3,20251,10617,9634,,9304,4562,4739,3
RAJANPUR,27,27576,13925,13649,2,18981,9774,9207,,8595,4151,4442,2
RAJANPUR,28,28220,13555,14661,4,19324,9302,10021,1,8896,4253,4640,3
RAJANPUR,29,24112,10440,13669,3,16390,7062,9328,,7722,3378,4341,3
RAJANPUR,30,27555,13742,13808,5,19650,9782,9868,,7905,3960,3940,5
RAJANPUR,31,25035,12242,12793,,17441,8496,8945,,7594,3746,3848,
RAJANPUR,32,22690,10963,11723,4,15077,7266,7811,,7613,3697,3912,4
RAJANPUR,33,27471,12758,14711,2,19532,8968,10564,,7939,3790,4147,2
RAJANPUR,34,23249,11384,11863,2,15849,7741,8107,1,7400,3643,3756,1
RAJANPUR,35,25296,12924,12365,7,18034,9217,8816,1,7262,3707,3549,6
RAJANPUR,36,22439,11627,10809,3,15301,7935,7366,,7138,3692,3443,3
RAJANPUR,37,22799,11728,11068,3,15686,8106,7580,,7113,3622,3488,3
RAJANPUR,38,26638,13189,13445,4,18894,9201,9692,1,7744,3988,3753,3
RAJANPUR,39,21851,11117,10733,1,15257,7716,7541,,6594,3401,3192,1
RAJANPUR,40,21100,10387,10712,1,14905,7194,7711,,6195,3193,3001,1
RAJANPUR,41,22116,11188,10927,1,15682,7847,7835,,6434,3341,3092,1
RAJANPUR,42,20403,10596,9804,3,13706,7162,6544,,6697,3434,3260,3
RAJANPUR,43,26819,13983,12833,3,19837,10356,9481,,6982,3627,3352,3
RAJANPUR,44,18081,9462,8616,3,12450,6431,6019,,5631,3031,2597,3
RAJANPUR,45,18136,9941,8187,8,13008,7089,5918,1,5128,2852,2269,7
RAJANPUR,46,15437,8254,7181,2,10603,5590,5013,,4834,2664,2168,2
RAJANPUR,47,14265,7578,6686,1,9802,5236,4566,,4463,2342,2120,1
RAJANPUR,48,18276,9162,9114,,13199,6588,6611,,5077,2574,2503,
RAJANPUR,49,13331,7166,6165,,9298,4943,4355,,4033,2223,1810,
RAJANPUR,50,13241,6692,6546,3,9548,4836,4711,1,3693,1856,1835,2
RAJANPUR,51,12687,6742,5945,,8921,4734,4187,,3766,2008,1758,
RAJANPUR,52,11946,6341,5605,,7914,4253,3661,,4032,2088,1944,
RAJANPUR,53,15561,7758,7802,1,11532,5716,5816,,4029,2042,1986,1
RAJANPUR,54,10948,5977,4971,,7426,4121,3305,,3522,1856,1666,
RAJANPUR,55,11264,6299,4964,1,7953,4452,3501,,3311,1847,1463,1
RAJANPUR,56,9745,5411,4334,,6611,3708,2903,,3134,1703,1431,
RAJANPUR,57,8878,4930,3948,,5979,3325,2654,,2899,1605,1294,
RAJANPUR,58,10229,5138,5091,,7252,3619,3633,,2977,1519,1458,
RAJANPUR,59,7574,4218,3356,,5091,2856,2235,,2483,1362,1121,
RAJANPUR,60,9794,5172,4621,1,7061,3774,3286,1,2733,1398,1335,
RAJANPUR,61,7620,4242,3378,,5238,2954,2284,,2382,1288,1094,
RAJANPUR,62,6236,3452,2783,1,4140,2270,1870,,2096,1182,913,1
RAJANPUR,63,8758,4520,4238,,6414,3283,3131,,2344,1237,1107,
RAJANPUR,64,5651,2939,2712,,3796,1981,1815,,1855,958,897,
RAJANPUR,65,7669,3680,3988,1,5472,2637,2835,,2197,1043,1153,1
RAJANPUR,66,4986,2586,2400,,3377,1765,1612,,1609,821,788,
RAJANPUR,67,4970,2660,2310,,3368,1825,1543,,1602,835,767,
RAJANPUR,68,5159,2542,2617,,3732,1835,1897,,1427,707,720,
RAJANPUR,69,4058,2061,1997,,2773,1431,1342,,1285,630,655,
RAJANPUR,70,6321,3230,3091,,4663,2400,2263,,1658,830,828,
RAJANPUR,71,3129,2114,1015,,2174,1492,682,,955,622,333,
RAJANPUR,72,4017,2188,1829,,2847,1584,1263,,1170,604,566,
RAJANPUR,73,4747,2435,2312,,3565,1845,1720,,1182,590,592,
RAJANPUR,74,3024,1551,1473,,2130,1095,1035,,894,456,438,
RAJANPUR,75 & ABOVE,21914,12329,9585,,16395,9372,7023,,5519,2957,2562,
RAWALPINDI,ALL AGES,6058540,3080830,2976366,1344,1907111,940438,966634,39,4151429,2140392,2009732,1305
RAWALPINDI,BELOW 1,99994,49826,50168,,31931,15860,16071,,68063,33966,34097,
RAWALPINDI,01,139606,70816,68790,,43422,21943,21479,,96184,48873,47311,
RAWALPINDI,02,153629,77154,76475,,46649,23293,23356,,106980,53861,53119,
RAWALPINDI,03,163663,81289,82374,,49256,24269,24987,,114407,57020,57387,
RAWALPINDI,04,163827,81869,81958,,48044,23589,24455,,115783,58280,57503,
RAWALPINDI,05,135542,67624,67918,,42543,20963,21580,,92999,46661,46338,
RAWALPINDI,06,134313,67444,66869,,42182,21106,21076,,92131,46338,45793,
RAWALPINDI,07,129840,65135,64705,,41173,20336,20837,,88667,44799,43868,
RAWALPINDI,08,123127,61497,61630,,38485,18913,19572,,84642,42584,42058,
RAWALPINDI,09,118058,59117,58941,,37252,18488,18764,,80806,40629,40177,
RAWALPINDI,10,125200,61663,63537,,37482,18106,19376,,87718,43557,44161,
RAWALPINDI,11,132748,66345,66403,,41250,20283,20967,,91498,46062,45436,
RAWALPINDI,12,134374,67019,67355,,41469,20404,21065,,92905,46615,46290,
RAWALPINDI,13,133803,67423,66380,,41698,20834,20864,,92105,46589,45516,
RAWALPINDI,14,130955,66947,63995,13,40397,20238,20159,,90558,46709,43836,13
RAWALPINDI,15,120642,59886,60745,11,36522,17746,18775,1,84120,42140,41970,10
RAWALPINDI,16,118202,60367,57826,9,36123,17920,18201,2,82079,42447,39625,7
RAWALPINDI,17,117260,58793,58459,8,36985,17957,19028,,80275,40836,39431,8
RAWALPINDI,18,106530,53351,53160,19,31483,15235,16248,,75047,38116,36912,19
RAWALPINDI,19,110838,56184,54633,21,33459,16478,16980,1,77379,39706,37653,20
RAWALPINDI,20,102460,51171,51261,28,30664,14790,15873,1,71796,36381,35388,27
RAWALPINDI,21,111164,56676,54463,25,32469,15849,16620,,78695,40827,37843,25
RAWALPINDI,22,108330,54309,53972,49,32978,15958,17018,2,75352,38351,36954,47
RAWALPINDI,23,104083,52659,51377,47,30684,14761,15922,1,73399,37898,35455,46
RAWALPINDI,24,105052,52227,52775,50,31942,15227,16714,1,73110,37000,36061,49
RAWALPINDI,25,98692,53043,45555,94,28301,14423,13878,,70391,38620,31677,94
RAWALPINDI,26,107761,53308,54408,45,32924,15498,17426,,74837,37810,36982,45
RAWALPINDI,27,98022,48711,49273,38,30481,14628,15851,2,67541,34083,33422,36
RAWALPINDI,28,98858,49332,49463,63,29503,13997,15505,1,69355,35335,33958,62
RAWALPINDI,29,91363,43031,48296,36,27961,12388,15573,,63402,30643,32723,36
RAWALPINDI,30,91627,44572,46980,75,27686,13107,14578,1,63941,31465,32402,74
RAWALPINDI,31,91007,44488,46501,18,28956,13478,15477,1,62051,31010,31024,17
RAWALPINDI,32,98951,48581,50288,82,30305,14194,16108,3,68646,34387,34180,79
RAWALPINDI,33,82865,40520,42306,39,26005,12061,13944,,56860,28459,28362,39
RAWALPINDI,34,87432,41870,45539,23,27923,12906,15015,2,59509,28964,30524,21
RAWALPINDI,35,82485,41739,40645,101,24519,11841,12676,2,57966,29898,27969,99
RAWALPINDI,36,97532,48953,48502,77,29844,14206,15636,2,67688,34747,32866,75
RAWALPINDI,37,82677,41928,40733,16,26457,12963,13493,1,56220,28965,27240,15
RAWALPINDI,38,89380,46779,42557,44,27180,13939,13241,,62200,32840,29316,44
RAWALPINDI,39,83873,42868,40977,28,26042,12833,13209,,57831,30035,27768,28
RAWALPINDI,40,78486,39979,38437,70,23019,11305,11713,1,55467,28674,26724,69
RAWALPINDI,41,68847,34142,34691,14,21719,10360,11359,,47128,23782,23332,14
RAWALPINDI,42,78824,40752,38051,21,24553,12236,12315,2,54271,28516,25736,19
RAWALPINDI,43,67706,35926,31768,12,21096,10847,10248,1,46610,25079,21520,11
RAWALPINDI,44,72537,37844,34683,10,22907,11579,11328,,49630,26265,23355,10
RAWALPINDI,45,65686,35386,30264,36,19321,9938,9381,2,46365,25448,20883,34
RAWALPINDI,46,67681,35203,32473,5,21347,10778,10569,,46334,24425,21904,5
RAWALPINDI,47,55796,30504,25282,10,17354,9033,8321,,38442,21471,16961,10
RAWALPINDI,48,57028,30404,26613,11,18227,9381,8846,,38801,21023,17767,11
RAWALPINDI,49,55896,29170,26723,3,17135,8514,8621,,38761,20656,18102,3
RAWALPINDI,50,53588,27764,25796,28,16402,7989,8411,2,37186,19775,17385,26
RAWALPINDI,51,47668,24983,22681,4,15380,7686,7694,,32288,17297,14987,4
RAWALPINDI,52,49983,27238,22737,8,16454,8363,8091,,33529,18875,14646,8
RAWALPINDI,53,42330,23153,19172,5,14095,7288,6807,,28235,15865,12365,5
RAWALPINDI,54,48778,25276,23496,6,16350,8137,8212,1,32428,17139,15284,5
RAWALPINDI,55,44044,23488,20549,7,14416,7388,7027,1,29628,16100,13522,6
RAWALPINDI,56,45382,23465,21915,2,15418,7555,7863,,29964,15910,14052,2
RAWALPINDI,57,36404,19303,17100,1,12826,6449,6376,1,23578,12854,10724,
RAWALPINDI,58,35430,18952,16477,1,12784,6498,6286,,22646,12454,10191,1
RAWALPINDI,59,35895,18998,16896,1,12457,6158,6299,,23438,12840,10597,1
RAWALPINDI,60,38694,20169,18516,9,13420,6788,6632,,25274,13381,11884,9
RAWALPINDI,61,33441,17884,15557,,11892,6163,5729,,21549,11721,9828,
RAWALPINDI,62,31455,17873,13581,1,11250,6134,5116,,20205,11739,8465,1
RAWALPINDI,63,29375,16948,12427,,10348,5652,4696,,19027,11296,7731,
RAWALPINDI,64,30038,15788,14249,1,11028,5561,5467,,19010,10227,8782,1
RAWALPINDI,65,33357,15719,17633,5,12069,5443,6625,1,21288,10276,11008,4
RAWALPINDI,66,24690,12992,11697,1,9456,4755,4701,,15234,8237,6996,1
RAWALPINDI,67,22157,12233,9923,1,8500,4528,3972,,13657,7705,5951,1
RAWALPINDI,68,19559,11337,8220,2,7636,4192,3444,,11923,7145,4776,2
RAWALPINDI,69,20007,10306,9699,2,7590,3715,3875,,12417,6591,5824,2
RAWALPINDI,70,22721,11761,10958,2,8945,4468,4477,,13776,7293,6481,2
RAWALPINDI,71,13375,9829,3546,,5423,3753,1670,,7952,6076,1876,
RAWALPINDI,72,15565,8804,6761,,6325,3357,2968,,9240,5447,3793,
RAWALPINDI,73,13570,8103,5467,,5722,3148,2574,,7848,4955,2893,
RAWALPINDI,74,14583,7664,6919,,6280,3092,3188,,8303,4572,3731,
RAWALPINDI,75 & ABOVE,82199,44976,37217,6,37338,19199,18136,3,44861,25777,19081,3
SAHIWAL,ALL AGES,2878122,1458981,1418988,153,2124128,1077060,1046981,87,753994,381921,372007,66
SAHIWAL,BELOW 1,76287,39199,37088,,57884,29935,27949,,18403,9264,9139,
SAHIWAL,01,78244,39428,38816,,59037,29721,29316,,19207,9707,9500,
SAHIWAL,02,86692,43614,43078,,65213,32842,32371,,21479,10772,10707,
SAHIWAL,03,90859,45607,45252,,68556,34392,34164,,22303,11215,11088,
SAHIWAL,04,91378,45957,45421,,68906,34652,34254,,22472,11305,11167,
SAHIWAL,05,74152,37877,36275,,56687,29069,27618,,17465,8808,8657,
SAHIWAL,06,72556,36399,36157,,55015,27799,27216,,17541,8600,8941,
SAHIWAL,07,71208,35899,35309,,53736,27154,26582,,17472,8745,8727,
SAHIWAL,08,68537,34158,34379,,52167,26069,26098,,16370,8089,8281,
SAHIWAL,09,62270,31083,31187,,46647,23338,23309,,15623,7745,7878,
SAHIWAL,10,67890,33832,34058,,50882,25310,25572,,17008,8522,8486,
SAHIWAL,11,66405,33420,32985,,49099,24730,24369,,17306,8690,8616,
SAHIWAL,12,65577,33026,32551,,48010,24121,23889,,17567,8905,8662,
SAHIWAL,13,61894,31452,30442,,45405,22978,22427,,16489,8474,8015,
SAHIWAL,14,61095,31275,29811,9,44448,22642,21800,6,16647,8633,8011,3
SAHIWAL,15,57355,28907,28443,5,42215,21213,20997,5,15140,7694,7446,
SAHIWAL,16,56342,28893,27448,1,41176,21042,20133,1,15166,7851,7315,
SAHIWAL,17,54057,27680,26375,2,39160,19989,19169,2,14897,7691,7206,
SAHIWAL,18,52272,25920,26345,7,38851,19084,19763,4,13421,6836,6582,3
SAHIWAL,19,49268,24867,24398,3,35994,18163,17830,1,13274,6704,6568,2
SAHIWAL,20,50633,24914,25715,4,37526,18329,19196,1,13107,6585,6519,3
SAHIWAL,21,47673,24098,23572,3,34345,17402,16941,2,13328,6696,6631,1
SAHIWAL,22,49282,24556,24723,3,36006,18020,17984,2,13276,6536,6739,1
SAHIWAL,23,43649,21908,21738,3,31496,15835,15659,2,12153,6073,6079,1
SAHIWAL,24,45191,22743,22446,2,32792,16682,16109,1,12399,6061,6337,1
SAHIWAL,25,46779,23847,22921,11,35219,17949,17266,4,11560,5898,5655,7
SAHIWAL,26,45674,22202,23469,3,33155,16289,16863,3,12519,5913,6606,
SAHIWAL,27,42130,20785,21341,4,30482,15185,15296,1,11648,5600,6045,3
SAHIWAL,28,40992,20358,20626,8,29905,15031,14870,4,11087,5327,5756,4
SAHIWAL,29,38562,17797,20760,5,27895,12966,14926,3,10667,4831,5834,2
SAHIWAL,30,40226,19788,20427,11,29364,14503,14855,6,10862,5285,5572,5
SAHIWAL,31,39500,19236,20264,,28460,13883,14577,,11040,5353,5687,
SAHIWAL,32,39932,19251,20680,1,28110,13574,14536,,11822,5677,6144,1
SAHIWAL,33,37874,18421,19450,3,27558,13375,14182,1,10316,5046,5268,2
SAHIWAL,34,38345,18427,19918,,27839,13464,14375,,10506,4963,5543,
SAHIWAL,35,36102,18213,17883,6,26453,13290,13158,5,9649,4923,4725,1
SAHIWAL,36,37660,18883,18777,,26669,13450,13219,,10991,5433,5558,
SAHIWAL,37,36993,18474,18516,3,26894,13319,13574,1,10099,5155,4942,2
SAHIWAL,38,34542,17766,16774,2,24486,12590,11895,1,10056,5176,4879,1
SAHIWAL,39,34600,17518,17082,,24773,12503,12270,,9827,5015,4812,
SAHIWAL,40,31604,15952,15640,12,22620,11368,11247,5,8984,4584,4393,7
SAHIWAL,41,32145,16121,16024,,23698,11968,11730,,8447,4153,4294,
SAHIWAL,42,35397,17617,17778,2,25622,12706,12914,2,9775,4911,4864,
SAHIWAL,43,32403,16397,16006,,23965,11999,11966,,8438,4398,4040,
SAHIWAL,44,32384,16932,15451,1,23446,12216,11229,1,8938,4716,4222,
SAHIWAL,45,26934,14278,12650,6,19380,10232,9145,3,7554,4046,3505,3
SAHIWAL,46,27411,14474,12936,1,19609,10342,9267,,7802,4132,3669,1
SAHIWAL,47,26644,13688,12954,2,19479,9959,9519,1,7165,3729,3435,1
SAHIWAL,48,24491,12464,12024,3,17793,9045,8747,1,6698,3419,3277,2
SAHIWAL,49,23013,11994,11019,,16335,8489,7846,,6678,3505,3173,
SAHIWAL,50,21452,11035,10415,2,15333,7829,7503,1,6119,3206,2912,1
SAHIWAL,51,21153,10960,10191,2,15249,7920,7327,2,5904,3040,2864,
SAHIWAL,52,23983,12087,11896,,17504,8675,8829,,6479,3412,3067,
SAHIWAL,53,20972,10781,10190,1,15561,7920,7640,1,5411,2861,2550,
SAHIWAL,54,21132,11305,9824,3,15245,8182,7061,2,5887,3123,2763,1
SAHIWAL,55,18820,10290,8528,2,13721,7530,6190,1,5099,2760,2338,1
SAHIWAL,56,18909,10282,8624,3,13576,7468,6107,1,5333,2814,2517,2
SAHIWAL,57,18927,9935,8990,2,14016,7258,6757,1,4911,2677,2233,1
SAHIWAL,58,17900,9414,8486,,13492,7114,6378,,4408,2300,2108,
SAHIWAL,59,15865,8751,7113,1,11437,6358,5079,,4428,2393,2034,1
SAHIWAL,60,16131,8686,7442,3,11903,6433,5468,2,4228,2253,1974,1
SAHIWAL,61,15005,8168,6837,,10970,5970,5000,,4035,2198,1837,
SAHIWAL,62,14988,8068,6920,,11180,5915,5265,,3808,2153,1655,
SAHIWAL,63,14171,7531,6639,1,10712,5653,5058,1,3459,1878,1581,
SAHIWAL,64,13099,7114,5985,,9743,5296,4447,,3356,1818,1538,
SAHIWAL,65,13868,6915,6952,1,10332,5157,5174,1,3536,1758,1778,
SAHIWAL,66,10583,5752,4831,,7864,4303,3561,,2719,1449,1270,
SAHIWAL,67,9892,5406,4485,1,7454,4086,3367,1,2438,1320,1118,
SAHIWAL,68,8298,4603,3695,,6382,3494,2888,,1916,1109,807,
SAHIWAL,69,8208,4268,3940,,6124,3167,2957,,2084,1101,983,
SAHIWAL,70,10160,5278,4881,1,7812,4064,3747,1,2348,1214,1134,
SAHIWAL,71,5712,4040,1672,,4359,3051,1308,,1353,989,364,
SAHIWAL,72,6679,3563,3115,1,5173,2728,2444,1,1506,835,671,
SAHIWAL,73,5767,3223,2544,,4487,2447,2040,,1280,776,504,
SAHIWAL,74,5992,3161,2831,,4651,2461,2190,,1341,700,641,
SAHIWAL,75 & ABOVE,37353,20770,16580,3,29386,16375,13009,2,7967,4395,3571,1
SARGODHA,ALL AGES,4327263,2190707,2136175,381,2722559,1378026,1344409,124,1604704,812681,791766,257
SARGODHA,BELOW 1,98484,49910,48574,,65880,33721,32159,,32604,16189,16415,
SARGODHA,01,111821,56337,55484,,72522,36574,35948,,39299,19763,19536,
SARGODHA,02,122194,61498,60696,,79162,39954,39208,,43032,21544,21488,
SARGODHA,03,126785,63385,63400,,81784,41051,40733,,45001,22334,22667,
SARGODHA,04,133064,66797,66267,,86033,43267,42766,,47031,23530,23501,
SARGODHA,05,105825,53543,52282,,68438,34560,33878,,37387,18983,18404,
SARGODHA,06,104076,52411,51665,,67262,33707,33555,,36814,18704,18110,
SARGODHA,07,99387,49468,49919,,64073,32021,32052,,35314,17447,17867,
SARGODHA,08,98812,49382,49430,,64316,32136,32180,,34496,17246,17250,
SARGODHA,09,89195,44707,44488,,56968,28604,28364,,32227,16103,16124,
SARGODHA,10,101039,50111,50928,,64604,31832,32772,,36435,18279,18156,
SARGODHA,11,96892,48552,48340,,60897,30387,30510,,35995,18165,17830,
SARGODHA,12,100182,50503,49679,,62705,31471,31234,,37477,19032,18445,
SARGODHA,13,94200,47922,46278,,58219,29544,28675,,35981,18378,17603,
SARGODHA,14,95431,48415,47010,6,59266,29869,29392,5,36165,18546,17618,1
SARGODHA,15,88584,44727,43854,3,55124,27676,27447,1,33460,17051,16407,2
SARGODHA,16,89056,45403,43645,8,56106,28528,27575,3,32950,16875,16070,5
SARGODHA,17,86435,43796,42632,7,53792,27174,26615,3,32643,16622,16017,4
SARGODHA,18,83958,41821,42122,15,52877,26118,26753,6,31081,15703,15369,9
SARGODHA,19,79247,39899,39342,6,48585,24493,24090,2,30662,15406,15252,4
SARGODHA,20,80440,39980,40440,20,50515,25134,25373,8,29925,14846,15067,12
SARGODHA,21,75402,37537,37854,11,44951,22521,22427,3,30451,15016,15427,8
SARGODHA,22,79112,39765,39326,21,47530,23801,23720,9,31582,15964,15606,12
SARGODHA,23,69669,34624,35024,21,41806,20805,20997,4,27863,13819,14027,17
SARGODHA,24,71016,35325,35685,6,43135,21574,21559,2,27881,13751,14126,4
SARGODHA,25,74766,38813,35924,29,47150,24580,22563,7,27616,14233,13361,22
SARGODHA,26,71447,34555,36878,14,43747,21365,22378,4,27700,13190,14500,10
SARGODHA,27,65263,31958,33296,9,40223,19738,20481,4,25040,12220,12815,5
SARGODHA,28,65935,32429,33489,17,40341,19912,20424,5,25594,12517,13065,12
SARGODHA,29,57484,26080,31398,6,35269,16027,19240,2,22215,10053,12158,4
SARGODHA,30,66466,31449,34995,22,41608,19768,21831,9,24858,11681,13164,13
SARGODHA,31,59541,28658,30878,5,37030,17968,19060,2,22511,10690,11818,3
SARGODHA,32,62434,30094,32325,15,38040,18371,19663,6,24394,11723,12662,9
SARGODHA,33,57865,28311,29542,12,36079,17619,18456,4,21786,10692,11086,8
SARGODHA,34,57098,27403,29689,6,35337,17017,18316,4,21761,10386,11373,2
SARGODHA,35,57635,28667,28950,18,35465,17697,17760,8,22170,10970,11190,10
SARGODHA,36,56132,27738,28387,7,33672,16533,17137,2,22460,11205,11250,5
SARGODHA,37,52827,26695,26127,5,32587,16469,16118,,20240,10226,10009,5
SARGODHA,38,54564,27771,26787,6,33116,16785,16328,3,21448,10986,10459,3
SARGODHA,39,52889,26845,26041,3,32633,16636,15997,,20256,10209,10044,3
SARGODHA,40,52266,26400,25851,15,31848,16001,15845,2,20418,10399,10006,13
SARGODHA,41,44871,22568,22301,2,28131,14170,13959,2,16740,8398,8342,
SARGODHA,42,48468,24694,23763,11,29745,15179,14566,,18723,9515,9197,11
SARGODHA,43,43405,22297,21105,3,27332,13922,13409,1,16073,8375,7696,2
SARGODHA,44,45760,23713,22046,1,28107,14582,13525,,17653,9131,8521,1
SARGODHA,45,43307,22114,21187,6,26015,13060,12953,2,17292,9054,8234,4
SARGODHA,46,39561,20697,18862,2,24120,12551,11568,1,15441,8146,7294,1
SARGODHA,47,34327,17747,16578,2,21433,10875,10557,1,12894,6872,6021,1
SARGODHA,48,34850,17673,17175,2,21639,10893,10746,,13211,6780,6429,2
SARGODHA,49,34508,17754,16753,1,21188,10836,10352,,13320,6918,6401,1
SARGODHA,50,36325,18253,18063,9,22259,11033,11224,2,14066,7220,6839,7
SARGODHA,51,31542,16390,15150,2,19696,10279,9417,,11846,6111,5733,2
SARGODHA,52,33631,17645,15985,1,21096,11004,10092,,12535,6641,5893,1
SARGODHA,53,30216,15701,14513,2,19383,9975,9408,,10833,5726,5105,2
SARGODHA,54,32609,17181,15428,,20391,10762,9629,,12218,6419,5799,
SARGODHA,55,31530,16703,14825,2,19604,10364,9239,1,11926,6339,5586,1
SARGODHA,56,30071,16130,13939,2,18808,10128,8680,,11263,6002,5259,2
SARGODHA,57,26837,14656,12180,1,17346,9476,7870,,9491,5180,4310,1
SARGODHA,58,25959,14251,11708,,16638,9182,7456,,9321,5069,4252,
SARGODHA,59,24023,13013,11009,1,15062,8174,6888,,8961,4839,4121,1
SARGODHA,60,27598,14613,12979,6,17438,9246,8188,4,10160,5367,4791,2
SARGODHA,61,22995,12512,10482,1,14581,7967,6614,,8414,4545,3868,1
SARGODHA,62,21304,12175,9129,,13353,7529,5824,,7951,4646,3305,
SARGODHA,63,19480,11017,8460,3,12247,6817,5429,1,7233,4200,3031,2
SARGODHA,64,19314,10453,8861,,12190,6586,5604,,7124,3867,3257,
SARGODHA,65,23395,11120,12272,3,14895,7067,7828,,8500,4053,4444,3
SARGODHA,66,16761,9186,7575,,10728,5891,4837,,6033,3295,2738,
SARGODHA,67,14700,8228,6471,1,9634,5354,4280,,5066,2874,2191,1
SARGODHA,68,12942,7485,5455,2,8291,4748,3542,1,4651,2737,1913,1
SARGODHA,69,13227,7067,6158,2,8414,4458,3956,,4813,2609,2202,2
SARGODHA,70,17025,8818,8207,,11393,5903,5490,,5632,2915,2717,
SARGODHA,71,8848,6586,2262,,5973,4385,1588,,2875,2201,674,
SARGODHA,72,11067,6260,4807,,7583,4268,3315,,3484,1992,1492,
SARGODHA,73,9201,5424,3777,,6241,3645,2596,,2960,1779,1181,
SARGODHA,74,9592,5126,4466,,6470,3431,3039,,3122,1695,1427,
SARGODHA,75 & ABOVE,63096,35773,27323,,44440,25278,19162,,18656,10495,8161,
SHEIKHUPURA,ALL AGES,4049377,2079359,1969412,606,2498625,1286433,1211837,355,1550752,792926,757575,251
SHEIKHUPURA,BELOW 1,94139,47243,46896,,59886,30217,29669,,34253,17026,17227,
SHEIKHUPURA,01,112710,57428,55282,,70667,35950,34717,,42043,21478,20565,
SHEIKHUPURA,02,127354,64592,62762,,79467,40151,39316,,47887,24441,23446,
SHEIKHUPURA,03,132623,66702,65921,,82482,41331,41151,,50141,25371,24770,
SHEIKHUPURA,04,136946,69042,67904,,85390,43061,42329,,51556,25981,25575,
SHEIKHUPURA,05,103227,52076,51151,,65173,32938,32235,,38054,19138,18916,
SHEIKHUPURA,06,102675,51818,50857,,65155,32789,32366,,37520,19029,18491,
